Año	Mes	Dia	Hora	Min	Seg	Lat	Lon	Profundidad	Magnitud
2011	9	4	5	40	53,8	-32,185	-69,717	95	2,7
2011	9	5	7	10	43,6	-32,925	-70,218	105	2,2
2011	9	5	9	16	29,9	-33,893	-70,184	116,6	2,4
2011	9	5	10	4	42,3	-32,510	-71,687	28,3	3
2011	9	7	12	35	39,6	-33,282	-72,461	37,2	4,1
2011	9	8	0	38	37	-33,255	-72,444	37,5	3,5
2011	9	8	12	35	57,7	-33,271	-72,435	37,7	3
2011	9	8	20	29	13,2	-31,173	-71,414	37	3,2
2011	9	9	21	15	30,7	-33,237	-71,454	70	2,8
2011	9	9	23	9	33,9	-32,457	-70,254	100,2	2,8
2011	9	11	0	56	19,1	-32,520	-71,417	42,7	3,3
2011	9	11	10	33	47	-31,787	-72,824	15,1	3,1
2011	9	11	16	46	55,7	-33,344	-72,421	39	3,1
2011	9	12	4	22	43,3	-31,191	-69,277	136	3,1
2011	9	14	7	37	14,6	-32,606	-71,685	20,2	3,1
2011	9	14	8	32	44,1	-32,728	-71,750	15,8	3,8
2011	9	14	9	20	43,4	-32,708	-71,619	32,7	2,8
2011	9	14	10	8	43,1	-32,389	-71,452	46,9	2,9
2011	9	14	10	24	27,4	-32,607	-71,675	21,8	2,9
2011	9	14	11	19	9,3	-32,778	-71,731	14	3,7
2011	9	14	11	48	18,4	-32,507	-71,583	21,6	2,8
2011	9	14	12	9	3,5	-32,503	-71,645	50,3	2,9
2011	9	14	15	46	31,8	-32,811	-71,702	11,2	2,6
2011	9	15	7	24	56,6	-32,449	-71,500	30,6	2,3
2011	9	15	8	26	41,3	-32,527	-71,605	22,8	2
2011	9	15	9	24	7,1	-32,580	-71,603	20,7	2,1
2011	9	15	11	47	38,8	-32,738	-71,687	19,7	2,4
2011	9	15	14	31	18,4	-33,243	-72,399	41,2	3
2011	9	16	2	21	13,3	-32,066	-71,481	43,1	2,6
2011	9	17	2	22	57,4	-31,090	-69,574	130	2,9
2011	9	17	17	41	7,3	-28,864	-70,380	48,5	4,7
2011	9	18	11	28	52,1	-32,670	-71,736	20,6	3,3
2011	9	19	0	43	58,6	-31,753	-69,678	106,6	3,1
2011	9	19	6	53	31,4	-32,551	-69,480	150	3,5
2011	9	20	2	11	27,5	-32,636	-71,598	34	2,8
2011	9	23	4	38	6,4	-30,739	-71,354	30,5	3,3
2011	9	24	19	24	44	-33,737	-71,923	43,6	2,5
2011	9	25	4	32	14,9	-33,902	-70,256	104,9	2,7
2011	9	25	14	57	0,8	-33,084	-70,027	94,8	2,4
2011	9	26	18	5	12,8	-32,592	-71,548	22,5	2,5
2011	9	28	13	51	38,3	-32,980	-71,560	23,7	3,3
2011	9	28	20	13	54	-32,812	-71,659	16,8	2,5
2011	9	28	22	57	33,5	-33,412	-70,111	110,8	3,2
2011	9	29	5	49	31,8	-33,826	-70,683	93,8	2,6
2011	9	29	8	1	50,3	-32,084	-71,024	55,5	2,4
2011	9	29	23	56	38	-32,250	-69,811	109,8	2,9
2011	9	30	0	43	53,7	-32,537	-70,044	102,2	2,6
2011	10	1	3	9	18,6	-30,916	-71,634	41,9	3,1
2011	10	2	1	23	45,8	-28,037	-69,154	123	3,3
2011	10	2	18	41	36,9	-31,889	-70,101	87,6	2,5
2011	10	5	4	52	56,7	-32,626	-71,640	29,8	3
2011	10	6	7	11	49,3	-31,243	-69,119	127,8	2,8
2011	10	6	8	32	27,7	-30,344	-71,586	26,7	2,8
2011	10	8	18	12	33,2	-30,915	-71,030	95	3,8
2011	10	8	23	49	18,6	-33,757	-73,051	27,5	3,9
2011	10	9	5	47	56,6	-30,189	-70,689	105,8	3,7
2011	10	9	12	24	18,2	-31,546	-69,585	133,3	3,6
2011	10	9	14	53	52,7	-32,852	-71,652	10,3	2,1
2011	10	11	10	48	36	-31,927	-70,806	99,8	2,9
2011	10	11	19	39	54,4	-32,900	-70,906	69,8	2,1
2011	10	11	22	44	5,6	-33,911	-71,930	11,4	2,4
2011	10	12	3	22	1,4	-32,663	-71,561	18,1	3,6
2011	10	12	9	48	57,4	-33,406	-71,870	55	2,3
2011	10	12	20	51	57,7	-32,425	-70,801	66,8	2,8
2011	10	13	17	47	0,2	-33,947	-71,713	45,1	3,6
2011	10	15	0	32	48	-29,507	-72,553	39,5	3,6
2011	10	15	7	22	57,4	-33,919	-71,052	86,2	2,6
2011	10	15	22	14	10,6	-30,008	-71,279	85	4,7
2011	10	17	4	18	16	-31,243	-69,264	132,9	2,8
2011	10	18	5	23	24,8	-33,878	-70,260	119	2,2
2011	10	18	13	30	25	-30,622	-70,997	60,7	2,5
2011	10	20	12	5	30,2	-32,276	-69,732	78,1	2,7
2011	10	22	8	27	3,2	-31,331	-69,810	135,5	3,5
2011	10	23	22	34	20,6	-33,245	-72,144	45,7	2,2
2011	10	24	9	29	16,9	-33,862	-72,054	25,1	2,7
2011	10	24	12	6	30,5	-33,994	-72,315	28,1	3
2011	10	24	18	0	51,6	-32,970	-71,583	45,1	2,5
2011	10	26	5	57	23,8	-33,926	-70,606	117,8	2,3
2011	10	30	3	46	34,6	-31,389	-70,529	109,4	2,9
2011	10	30	8	33	7,5	-31,623	-70,249	134,5	2,9
2011	10	30	14	14	21,5	-31,649	-70,334	140	2,6
2011	10	30	14	32	24,9	-31,279	-69,015	104,2	3,6
2011	10	31	8	35	59,3	-33,503	-72,459	38,8	2,2
2011	10	31	9	32	35,2	-32,027	-71,474	61,3	2,9
2011	10	31	15	25	46,6	-32,355	-69,647	93,8	2,6
2011	11	1	18	20	48	-32,196	-70,213	93	2,7
2011	11	1	18	24	34,4	-32,072	-71,211	74,1	2,8
2011	11	1	23	54	55,3	-28,375	-71,149	48,1	2,4
2011	11	2	9	49	18,2	-33,516	-71,642	21,1	2,9
2011	11	3	22	59	54,1	-31,400	-72,201	42,9	3,1
2011	11	4	7	27	24,8	-31,640	-72,046	24,1	2,7
2011	11	4	9	20	42,6	-32,174	-69,835	104,9	2,4
2011	11	4	21	58	54,8	-31,815	-71,259	63	3,5
2011	11	6	3	27	58,7	-28,855	-70,881	74,2	2,8
2011	11	6	5	14	2,3	-31,503	-71,783	29,3	3,2
2011	11	7	6	42	58,8	-32,856	-71,859	48,5	3
2011	11	7	22	55	29,9	-31,136	-69,413	197,6	3,5
2011	11	9	8	41	13,6	-33,764	-72,078	166,8	2,7
2011	11	12	3	1	23,5	-31,834	-70,223	126,7	2,7
2011	11	12	3	19	55,1	-31,877	-71,831	35,6	2,6
2011	11	12	6	25	31,8	-32,350	-70,291	68,5	2,3
2011	11	12	16	14	25,4	-31,727	-70,328	74,2	2,7
2011	11	13	1	38	3	-32,148	-71,360	44	2,2
2011	11	13	16	51	28,8	-32,579	-70,052	113,3	2,9
2011	11	13	20	43	39,8	-32,432	-71,569	20,7	2,1
2011	11	14	4	24	39,2	-30,179	-70,875	75	3,5
2011	11	14	12	21	42,6	-33,452	-72,012	30	2,5
2011	11	15	5	57	59,2	-32,670	-71,602	33,8	2,4
2011	11	15	6	38	51,4	-32,633	-71,593	33,6	3,8
2011	11	15	22	47	17,8	-32,477	-71,434	45,6	3
2011	11	18	1	49	34,3	-32,664	-71,803	38,9	3,2
2011	11	18	5	35	44,5	-33,979	-72,137	11,7	2,9
2011	11	19	0	19	17,1	-33,976	-71,572	33,3	3,5
2011	11	20	1	1	53,1	-33,341	-69,811	5,6	2,8
2011	11	20	4	45	23,9	-30,434	-71,853	47,1	2,8
2011	11	20	14	32	37,1	-31,427	-69,626	105,3	3,2
2011	11	21	4	47	15,8	-28,059	-71,016	34,5	2
2011	11	22	19	46	7,6	-32,736	-70,712	80,6	2,6
2011	11	22	21	3	8	-32,615	-71,316	49,4	4
2011	11	22	23	52	0,2	-31,395	-71,774	23,8	3,3
2011	11	28	9	21	6,9	-28,751	-71,277	39,7	3,2
2011	11	28	20	2	47,4	-32,583	-71,787	46,3	3,4
2011	11	28	21	43	24,8	-32,457	-71,491	28,9	2,5
2011	11	28	21	47	47,4	-33,953	-70,317	120,8	2,4
2011	11	30	5	34	34,7	-29,669	-69,635	105,1	3,2
2011	12	3	18	30	51,5	-32,378	-71,099	35,5	2,7
2011	12	4	2	55	47,6	-32,257	-70,684	60,8	2,7
2011	12	4	18	8	7,7	-31,671	-71,746	33,4	3,8
2011	12	5	2	5	56,5	-31,346	-71,596	20,1	2,9
2011	12	5	6	6	29,8	-32,099	-71,540	30,7	4,3
2011	12	5	6	36	57,1	-32,687	-69,929	96,7	2,9
2011	12	5	19	47	52,5	-31,571	-71,470	25	4,3
2011	12	6	4	19	56,4	-31,594	-71,604	16,8	3,6
2011	12	6	16	53	6,9	-33,262	-70,553	92	3,7
2011	12	7	16	21	57,5	-28,641	-70,979	59	4,2
2011	12	8	0	17	35,7	-28,034	-71,183	45,1	4,3
2011	12	8	0	25	46	-28,047	-71,167	41,2	3,8
2011	12	8	5	12	20,8	-28,035	-70,986	52,8	3,8
2011	12	8	6	25	46,8	-28,085	-71,088	49	3,2
2011	12	8	7	58	49,6	-28,052	-71,455	23,6	2,9
2011	12	8	18	36	42,5	-28,028	-71,001	53,2	4,2
2011	12	9	4	46	46,1	-28,008	-71,315	34,3	3,9
2011	12	9	9	14	43,7	-30,916	-69,085	102,8	3,1
2011	12	10	5	44	55,7	-33,839	-72,038	25	3,1
2011	12	10	21	18	34,4	-33,338	-69,938	11,8	2,1
2011	12	10	22	6	2,8	-31,256	-69,394	121,5	3,2
2011	12	11	19	51	36,2	-32,917	-69,978	112,6	3,2
2011	12	12	5	54	5,2	-32,407	-71,540	29,2	2,9
2011	12	12	5	58	22	-31,743	-71,496	18,2	2,7
2011	12	12	6	33	18,4	-33,999	-72,234	13,9	2,7
2011	12	15	9	33	20,4	-32,640	-71,733	10,6	3,1
2011	12	16	16	33	45,5	-32,928	-72,942	30,1	3,7
2011	12	17	4	5	58,9	-33,908	-72,729	48,5	3,4
2011	12	17	18	26	43	-32,350	-70,372	96,3	3,5
2011	12	17	19	24	53	-28,549	-71,040	52,2	3,3
2011	12	18	8	27	49,9	-32,803	-71,134	68,5	2
2011	12	19	2	2	5	-28,319	-71,259	43,9	3,5
2011	12	19	8	54	38,9	-32,953	-70,492	93	2,5
2011	12	22	11	20	21,3	-33,041	-71,613	45,1	2,8
2011	12	22	15	10	37,6	-28,069	-71,091	41,1	3
2011	12	22	18	7	15,9	-31,238	-69,418	138	3,4
2011	12	23	14	3	49,3	-30,811	-70,590	128,6	3
2011	12	24	6	57	9,7	-31,337	-71,729	75	3
2011	12	24	8	4	57,6	-32,147	-70,140	86,2	3,9
2011	12	25	3	20	12,2	-31,149	-69,835	140,9	3,8
2011	12	25	10	50	1,5	-33,678	-72,002	7,7	2,6
2011	12	28	11	56	8,3	-31,660	-69,625	121,4	3,3
2011	12	28	21	39	3,7	-29,504	-71,090	22	3,7
2011	12	29	13	44	51	-30,943	-71,018	65,9	3,3
2011	12	30	13	7	46,7	-32,003	-71,674	36,9	2,8
2011	12	30	13	50	21	-28,748	-70,887	72,5	3,3
2012	1	2	9	8	51,9	-28,027	-71,138	50,8	3,3
2012	1	3	7	57	37,1	-31,279	-70,706	90	2,9
2012	1	3	13	39	33,4	-33,834	-71,451	54,9	3,2
2012	1	5	8	20	53,9	-32,189	-72,033	35,4	2,4
2012	1	5	19	51	28,5	-33,865	-72,069	40,4	3
2012	1	7	8	42	31,3	-29,215	-71,501	70	3,1
2012	1	8	7	53	3,2	-33,687	-70,565	87,4	2,1
2012	1	8	14	5	20,1	-32,452	-69,855	96,2	2,6
2012	1	8	18	31	1,4	-30,997	-69,102	128,2	3,4
2012	1	9	12	53	54,2	-33,719	-71,292	8,8	2,2
2012	1	9	19	9	3,8	-30,842	-71,848	46,4	3,7
2012	1	9	21	30	51,9	-32,550	-71,530	16,2	5,2
2012	1	9	21	43	44,4	-32,565	-71,552	34	3,2
2012	1	9	22	13	34	-33,547	-70,229	103,9	2,8
2012	1	12	10	54	27,9	-32,805	-71,802	35,9	4
2012	1	12	15	20	50,2	-32,399	-70,609	79,9	2,9
2012	1	13	15	57	55,9	-33,790	-70,047	14,3	4
2012	1	14	1	39	23,4	-31,967	-71,053	31,5	3
2012	1	15	21	47	7,2	-31,727	-71,052	14	2,3
2012	1	16	15	6	45,1	-31,758	-70,442	132,8	2,7
2012	1	16	23	30	58,9	-32,841	-71,400	46,1	2,4
2012	1	17	16	11	32,3	-29,785	-70,763	71,8	2,8
2012	1	17	23	21	31,4	-31,765	-71,906	37,5	6,1
2012	1	17	23	26	1,5	-31,717	-71,703	37,8	4,9
2012	1	18	2	10	12,5	-31,684	-71,766	20	3,7
2012	1	18	17	44	27	-28,721	-70,760	71,3	2,5
2012	1	19	8	0	27,8	-31,628	-71,875	52,7	2,5
2012	1	19	9	14	18,4	-33,532	-71,705	67,7	2
2012	1	19	18	28	43,5	-31,459	-71,796	30,3	3,1
2012	1	19	21	2	13	-28,646	-69,821	86	3
2012	1	20	15	59	35	-29,068	-71,338	43,9	3,5
2012	1	20	16	43	50,7	-33,151	-71,723	67,7	2,6
2012	1	22	19	55	44,7	-31,677	-71,649	30	3,1
2012	1	23	17	33	48,2	-31,739	-71,428	51,7	3,2
2012	1	24	17	7	50,7	-31,767	-72,200	28,5	4,5
2012	1	26	17	9	48,1	-33,083	-70,194	11	2,1
2012	1	26	20	47	40	-31,410	-71,697	60,8	3,5
2012	1	27	5	9	55,7	-33,902	-70,993	75,1	2,2
2012	1	27	15	41	54,7	-28,366	-70,560	20	2
2012	1	29	17	35	57,3	-33,994	-71,898	30,1	2,8
2012	1	29	20	12	19,1	-32,013	-71,418	46,8	2,5
2012	1	30	21	59	11,4	-32,352	-71,487	44,5	3,2
2012	1	31	13	8	1,3	-33,849	-72,007	20	3,7
2012	2	1	14	10	8,3	-33,080	-70,313	88,9	2,5
2012	2	3	11	28	12,5	-33,181	-70,338	92,8	3,7
2012	2	5	11	9	13,7	-33,050	-70,114	3,3	2,1
2012	2	6	9	47	14,9	-32,275	-71,296	60,7	2,5
2012	2	6	19	27	46,6	-29,445	-70,348	71,6	2,6
2012	2	8	2	45	53	-32,479	-70,006	100,6	2,5
2012	2	8	12	57	10,8	-30,520	-71,331	48,2	3,7
2012	2	9	13	8	33,3	-33,694	-72,096	25	3,2
2012	2	11	16	28	33	-33,917	-70,134	12	2,4
2012	2	11	17	32	45	-33,115	-70,276	96,9	2,7
2012	2	12	9	43	28,2	-32,773	-70,871	52,6	2,3
2012	2	13	9	19	51,3	-33,976	-72,417	5,7	3,2
2012	2	14	9	43	2,1	-31,996	-71,534	30,1	3,1
2012	2	15	0	32	26,1	-33,274	-71,662	49,2	2,7
2012	2	15	10	6	18,7	-33,272	-71,075	70,1	2,2
2012	2	15	10	54	31,8	-31,996	-71,123	45,1	3,3
2012	2	15	20	27	8,1	-33,319	-70,656	89,6	2,6
2012	2	16	1	54	43,6	-33,926	-73,319	23	3,8
2012	2	16	11	14	13,6	-32,693	-72,008	42,1	2,7
2012	2	17	1	27	38,2	-33,713	-71,401	52,7	2,5
2012	2	18	21	40	53,3	-29,256	-70,520	61,4	3,2
2012	2	20	8	51	58,9	-31,167	-69,266	10,2	3,3
2012	2	21	5	27	23	-28,435	-71,382	23,1	2,6
2012	2	22	9	45	7,1	-32,302	-70,247	89	3,7
2012	2	25	11	4	27,1	-32,623	-72,119	58	3,4
2012	2	25	17	24	7,7	-28,124	-70,740	73,2	3,2
2012	2	28	0	25	36,7	-30,969	-72,313	20	3
2012	3	1	20	53	7,3	-32,436	-71,441	45,1	3,1
2012	3	2	20	0	30,4	-28,261	-71,093	39,3	3,9
2012	3	2	23	52	46,3	-30,091	-71,386	17,1	2,9
2012	3	3	6	59	30,7	-28,264	-69,368	30,1	2,9
2012	3	4	7	52	58,8	-32,416	-71,548	24,1	2,4
2012	3	5	0	9	43,6	-32,392	-71,465	43,2	2,4
2012	3	8	19	2	57,4	-29,060	-72,187	49,3	3
2012	3	8	19	14	6,5	-33,589	-70,046	12,1	2,2
2012	3	8	21	40	22,5	-33,891	-72,548	33,4	3,6
2012	3	10	11	27	40,9	-32,628	-71,876	36,3	2,6
2012	3	11	15	52	4,8	-33,546	-71,450	87,4	2,3
2012	3	12	14	20	11,2	-30,867	-71,625	60	3,3
2012	3	14	9	54	12,2	-30,599	-72,024	56,3	3,5
2012	3	16	23	31	54,5	-33,606	-72,038	46,2	4,5
2012	3	17	1	36	1,1	-33,598	-72,051	49,5	3,9
2012	3	17	12	41	52,5	-33,512	-71,954	43,7	2,7
2012	3	17	20	28	19,9	-32,717	-71,621	13,7	2,2
2012	3	19	6	6	52,6	-29,456	-70,828	53,7	3,8
2012	3	19	11	45	11,5	-33,450	-71,912	43,3	2,6
2012	3	20	1	50	32,4	-28,468	-70,431	51,7	3,1
2012	3	23	9	25	33,7	-31,476	-69,527	96,7	3,5
2012	3	24	7	28	33,2	-33,052	-71,063	68,8	5,2
2012	3	25	18	15	1,4	-32,137	-71,600	15,2	2,9
2012	3	25	18	24	51,7	-33,572	-71,954	40,1	3
2012	3	25	20	56	52,7	-32,484	-69,982	81,2	2,8
2012	3	26	5	8	30,5	-33,469	-71,673	52,6	2,2
2012	3	27	2	36	57,7	-30,415	-72,145	55,4	3,5
2012	3	29	17	39	54	-28,637	-71,499	49,7	3,4
2012	4	2	6	37	1,2	-29,089	-71,155	67,7	4,3
2012	4	2	15	57	11,4	-32,502	-71,427	25,6	2,4
2012	4	2	16	22	28,6	-32,410	-71,484	37,7	2,4
2012	4	3	2	11	3,2	-33,853	-72,792	31,8	5,1
2012	4	3	12	30	23,6	-33,391	-71,682	26,1	3,1
2012	4	3	18	14	51,9	-28,837	-71,999	30	3,3
2012	4	4	20	57	2,7	-31,744	-69,786	84,9	2,9
2012	4	8	6	57	58,7	-28,464	-69,812	79,6	3,1
2012	4	8	7	39	32	-33,898	-72,018	20	3,5
2012	4	8	7	48	8,8	-33,894	-72,142	49,7	3,7
2012	4	8	8	37	46,4	-33,978	-71,934	30	3,3
2012	4	8	18	18	32,7	-33,903	-72,042	11	2,4
2012	4	10	21	46	47,6	-33,401	-70,154	20,9	2,7
2012	4	12	1	46	8	-29,405	-69,526	107,9	3,8
2012	4	12	6	35	49,4	-30,999	-69,323	119,4	3,6
2012	4	13	7	49	44,4	-29,747	-72,436	25	3
2012	4	14	21	6	11,6	-31,816	-71,706	13,4	3,2
2012	4	15	11	43	26,2	-32,410	-70,863	97,4	3,4
2012	4	15	18	58	22	-32,496	-71,633	22	4,1
2012	4	17	1	1	48,3	-30,717	-69,377	80,7	3,6
2012	4	17	4	6	19	-32,668	-71,229	47,7	3,7
2012	4	17	4	15	53,6	-32,510	-71,382	44,9	3,6
2012	4	17	5	17	45,5	-32,574	-71,546	40,1	3,7
2012	4	17	6	22	29,2	-32,641	-71,406	36,2	3
2012	4	17	7	47	32,4	-32,674	-71,200	52,5	2,6
2012	4	17	7	57	43	-32,608	-71,305	34,4	2,9
2012	4	17	23	37	36,6	-32,617	-71,591	25	3,8
2012	4	18	8	18	4,8	-32,559	-71,343	38,1	3
2012	4	18	12	54	36,3	-32,552	-71,463	35,3	3,1
2012	4	19	0	35	25	-32,447	-71,770	30,5	4,1
2012	4	19	2	1	47,8	-32,470	-71,833	31,4	3,2
2012	4	20	15	55	35,1	-28,015	-70,534	79	4,2
2012	4	21	13	14	54,6	-32,562	-71,398	42,8	3,4
2012	4	21	20	41	22,2	-30,630	-70,092	136,2	3,1
2012	4	22	1	2	30,7	-29,618	-70,391	10	2,8
2012	4	23	13	54	8,6	-32,359	-70,258	118,4	2,8
2012	4	26	5	26	3,6	-29,433	-71,646	26,8	2,7
2012	4	26	18	24	11,5	-32,520	-71,412	34	3,3
2012	4	27	6	0	17,5	-32,691	-71,581	13,2	2,6
2012	4	30	10	59	43,6	-31,245	-70,696	37,5	3,3
2012	4	17	3	50	13,1	-32,691	-71,815	31,9	6,5
2012	5	1	9	45	41,1	-31,964	-71,212	53,2	3,5
2012	5	1	18	42	25,4	-29,839	-71,460	61,7	3,6
2012	5	3	11	14	18,7	-32,228	-70,102	122,1	3,4
2012	5	3	20	22	0,4	-28,128	-71,182	41	4,4
2012	5	5	2	5	32	-30,741	-71,408	86,8	4
2012	5	6	20	58	40,7	-32,496	-71,969	35	3
2012	5	11	17	38	23,2	-33,759	-71,125	103,7	2,3
2012	5	13	20	8	30,6	-32,588	-71,483	40,1	3
2012	5	14	9	16	50,6	-31,707	-69,717	128,6	3
2012	5	15	15	0	11,2	-33,636	-71,785	56,9	2,8
2012	5	16	4	46	42,9	-29,851	-71,594	46,4	3,6
2012	5	16	9	23	18,9	-28,817	-71,242	65	2,5
2012	5	16	20	58	47,5	-33,305	-71,229	52	2,9
2012	5	17	2	34	13,7	-31,787	-70,121	141,5	4,2
2012	5	19	9	20	48,9	-29,094	-69,530	94,1	4,1
2012	5	20	16	11	59	-32,354	-69,952	98,2	2,8
2012	5	22	6	22	1,4	-32,244	-71,691	31	3,9
2012	5	23	1	28	48,1	-28,905	-70,185	79	3,9
2012	5	26	13	12	25,5	-32,116	-69,555	112	3
2012	5	27	10	55	41,6	-31,747	-71,935	56	3,2
2012	5	31	8	47	14,5	-33,895	-72,385	17	3,6
2012	6	2	0	50	15,2	-32,533	-71,506	33,9	3,7
2012	6	3	0	23	19	-32,189	-71,198	39,2	3,7
2012	6	3	17	59	2,8	-32,786	-70,462	21,4	2,6
2012	6	4	23	31	3,1	-29,348	-70,945	64,2	3,9
2012	6	6	6	7	10,2	-33,027	-71,042	69,3	3,9
2012	6	7	7	40	54,3	-31,639	-71,370	56,8	4,6
2012	6	7	10	38	41,3	-30,821	-71,192	65	4,6
2012	6	9	19	58	34,5	-30,206	-69,529	100	4
2012	6	10	14	53	15,2	-32,905	-71,580	15,1	2,6
2012	6	10	17	59	28,4	-32,391	-71,686	31,4	3,2
2012	6	12	16	15	37,5	-32,635	-71,489	31	3,6
2012	6	12	20	53	1,5	-32,642	-71,612	32,9	3,2
2012	6	13	14	53	41,4	-32,337	-71,357	13,5	2,7
2012	6	13	19	29	24,4	-33,564	-70,074	120,9	3,5
2012	6	14	20	25	51,1	-32,562	-71,599	31,2	3,4
2012	6	16	9	57	54,2	-28,390	-70,240	65,1	3,1
2012	6	19	22	48	14,3	-29,032	-70,520	63,9	3
2012	6	20	6	49	34,8	-31,227	-69,701	168,1	2,9
2012	6	21	13	36	42,8	-28,385	-70,852	77,6	2,9
2012	6	23	14	42	29,4	-30,137	-69,350	125,2	4,4
2012	6	23	23	30	11,7	-31,503	-69,126	147,2	2,9
2012	6	24	15	28	37,9	-33,486	-70,479	114,9	3,3
2012	6	24	17	0	20,4	-31,887	-69,886	159,7	3,3
2012	6	26	10	38	54,5	-33,074	-72,168	22,5	4
2012	6	28	0	9	30,8	-30,864	-70,769	46,4	3,1
2012	6	28	10	1	3,3	-32,847	-71,996	33,5	3,5
2012	7	1	8	48	30,5	-31,470	-69,657	150,9	3,4
2012	7	5	8	16	16	-32,342	-71,474	18	2,8
2012	7	5	10	23	10,9	-28,013	-70,610	105,2	3,4
2012	7	8	19	21	6,3	-28,097	-70,275	65,1	3,6
2012	7	9	10	59	33,2	-31,626	-71,447	28,5	3,5
2012	7	9	20	56	9,8	-32,735	-71,372	28,9	2,3
2012	7	11	7	25	18	-32,089	-70,009	83,9	3,1
2012	7	12	9	52	29,2	-32,508	-71,330	28,9	2,4
2012	7	13	1	9	12,3	-31,288	-71,332	55	2,5
2012	7	15	12	40	31,8	-32,273	-71,607	12,5	2,8
2012	7	17	5	45	5,5	-33,936	-72,573	33,8	2,9
2012	7	20	17	21	33,8	-32,179	-71,581	37,6	2,7
2012	7	22	15	26	4,5	-33,974	-73,081	15,4	3
2012	7	23	23	52	29,9	-33,687	-70,123	9,6	2,8
2012	7	24	13	15	15,9	-29,456	-71,794	36,3	3,1
2012	7	25	3	15	36	-32,176	-70,001	94,1	3
2012	7	25	21	45	50,1	-32,731	-71,585	37,4	3,2
2012	7	26	21	51	4,1	-29,995	-71,785	53,6	3,4
2012	8	1	14	21	6,3	-28,734	-69,481	103,7	3,7
2012	8	2	14	40	6,6	-32,953	-70,953	46,8	2,9
2012	8	4	9	8	35,6	-32,406	-71,967	30	3,6
2012	8	4	13	11	45,9	-32,795	-69,345	4,8	3,8
2012	8	6	2	14	47,1	-30,617	-69,814	105,1	2,8
2012	8	7	23	0	50,4	-32,786	-71,917	12,5	2,9
2012	8	8	0	31	25,2	-28,355	-70,718	60	3,8
2012	8	8	8	12	38,7	-33,430	-71,358	57,8	3,5
2012	8	9	2	33	2,9	-32,646	-71,413	32,9	3
2012	8	9	21	51	47,5	-28,740	-71,419	41,9	4,3
2012	8	9	22	42	30,5	-28,349	-71,085	41,8	3,4
2012	8	12	19	49	4,6	-32,462	-71,640	14,2	3
2012	8	16	23	0	52	-32,609	-71,374	37,4	2,9
2012	8	18	9	36	12,7	-30,386	-70,863	74,9	3,4
2012	8	20	3	44	30,9	-32,625	-71,325	30,6	2,3
2012	8	21	4	18	50,5	-33,778	-71,067	84,4	2,5
2012	8	21	9	49	9,8	-28,475	-69,396	87,2	3,5
2012	8	22	8	52	0,9	-31,608	-71,748	33,3	2,9
2012	8	23	5	14	54,4	-33,620	-71,998	25,1	3,6
2012	8	24	19	26	36,4	-28,480	-71,171	52,6	3,9
2012	8	26	4	9	14,7	-33,006	-70,060	100,3	3
2012	8	28	8	11	24,8	-32,379	-71,117	44	4,5
2012	8	31	5	33	55	-31,523	-69,862	162,8	3,5
2012	9	1	5	19	52,3	-33,213	-70,286	100,4	2,8
2012	9	1	10	23	42,1	-31,715	-69,274	13,6	2,8
2012	9	3	16	3	3,9	-33,844	-72,039	45	3,7
2012	9	3	17	10	34,2	-32,885	-71,832	36,4	3,4
2012	9	5	5	22	43,4	-33,720	-69,983	15,6	2,9
2012	9	6	6	45	58	-33,772	-70,213	107,9	4,4
2012	9	6	16	41	43,3	-31,755	-69,468	132,2	4
2012	9	7	6	15	38	-33,462	-72,905	26,5	3
2012	9	8	11	4	12,9	-30,832	-71,587	43,6	3,5
2012	9	8	16	32	27,9	-29,912	-71,550	65,8	3,6
2012	9	9	12	14	42,2	-32,391	-71,556	40,1	3,7
2012	9	12	20	59	10,9	-32,625	-71,708	31,6	2,8
2012	9	13	10	0	9,1	-33,552	-70,039	14,2	3,3
2012	9	13	17	5	36,7	-33,121	-70,235	2,8	2
2012	9	14	6	22	16,2	-32,524	-71,445	63,6	2,2
2012	9	14	19	33	30,2	-32,390	-70,296	115,3	4,2
2012	9	17	6	8	59,3	-32,555	-71,682	30,2	2,6
2012	9	19	10	48	8,4	-32,309	-70,368	113,5	3,2
2012	9	20	13	28	44,9	-31,274	-71,457	70	3,4
2012	9	21	6	35	24,8	-29,683	-71,292	50,1	3,4
2012	9	21	9	22	27,4	-33,010	-70,133	122,4	4,4
2012	9	24	2	8	0,2	-32,228	-70,028	113	3,6
2012	9	25	1	51	28,4	-32,361	-69,023	15,4	3,1
2012	9	25	7	54	2,9	-33,723	-70,282	114	2,5
2012	9	25	8	5	31,1	-28,739	-71,183	47,9	2,7
2012	9	27	4	35	47,4	-32,631	-72,989	20,8	3,2
2012	9	27	12	1	2,5	-33,996	-72,167	36,9	2,6
2012	9	28	2	51	34,7	-33,621	-71,033	79,7	3,1
2012	9	29	0	21	19,2	-30,613	-72,126	38,2	3,4
2012	9	29	22	37	7,9	-29,387	-69,626	115,9	3,2
2012	10	1	1	6	43,2	-31,668	-71,964	31,1	3,9
2012	10	1	1	55	50,1	-32,482	-71,599	32	2,5
2012	10	3	5	4	12,4	-31,532	-69,249	175	3,4
2012	10	4	2	57	27	-33,691	-71,960	52,3	2,7
2012	10	5	2	25	25,9	-32,258	-72,270	51,8	3,5
